1	4	Right	rodrigues_1322.jpg	almirante_1942.jpg
1	2	Right	floriano_7842.jpg	almirante_1282.jpg
1	2	Right	almirante_462.jpg	rodrigues_1082.jpg
1	2	Right	floriano_1162.jpg	floriano_442.jpg
1	1	Right	floriano_2922.jpg	almirante_242.jpg
1	2	Left	rodrigues_1742.jpg	rodrigues_1322.jpg
1	2	Left	rodrigues_1702.jpg	floriano_6202.jpg
1	2	Right	floriano_3722.jpg	almirante_622.jpg
1	2	Left	almirante_1502.jpg	floriano_3922.jpg
1	2	Left	rodrigues_282.jpg	floriano_3702.jpg
1	2	NotKnown	floriano_7122.jpg	floriano_4442.jpg
18	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
18	1	Left	floriano_7842.jpg	almirante_1282.jpg
18	1	Right	almirante_462.jpg	rodrigues_1082.jpg
18	1	Right	floriano_1162.jpg	floriano_442.jpg
18	2	Right	floriano_2922.jpg	almirante_242.jpg
18	2	NotKnown	rodrigues_1742.jpg	rodrigues_1322.jpg
18	2	Left	rodrigues_1702.jpg	floriano_6202.jpg
20	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
18	2	Right	floriano_3722.jpg	almirante_622.jpg
19	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
18	2	Left	almirante_1502.jpg	floriano_3922.jpg
20	1	NotKnown	floriano_7842.jpg	almirante_1282.jpg
19	1	Right	floriano_7842.jpg	almirante_1282.jpg
20	1	NotKnown	almirante_462.jpg	rodrigues_1082.jpg
19	1	Right	almirante_462.jpg	rodrigues_1082.jpg
19	1	Right	floriano_1162.jpg	floriano_442.jpg
19	1	Right	floriano_2922.jpg	almirante_242.jpg
20	1	NotKnown	floriano_1162.jpg	floriano_442.jpg
19	1	Left	rodrigues_1742.jpg	rodrigues_1322.jpg
19	1	Left	rodrigues_1702.jpg	floriano_6202.jpg
18	2	Left	rodrigues_282.jpg	floriano_3702.jpg
19	1	Right	floriano_3722.jpg	almirante_622.jpg
19	1	Left	almirante_1502.jpg	floriano_3922.jpg
19	1	Left	rodrigues_282.jpg	floriano_3702.jpg
18	3	NotKnown	floriano_7122.jpg	floriano_4442.jpg
20	1	Left	floriano_2922.jpg	almirante_242.jpg
18	3	Left	floriano_8602.jpg	rodrigues_1322.jpg
19	1	Left	floriano_7122.jpg	floriano_4442.jpg
19	1	Right	floriano_8602.jpg	rodrigues_1322.jpg
18	3	NotKnown	floriano_7102.jpg	floriano_7122.jpg
20	1	Left	rodrigues_1742.jpg	rodrigues_1322.jpg
20	1	Left	rodrigues_1702.jpg	floriano_6202.jpg
19	1	NotKnown	floriano_7102.jpg	floriano_7122.jpg
18	3	Left	almirante_1762.jpg	floriano_4082.jpg
19	1	Left	almirante_1762.jpg	floriano_4082.jpg
18	4	Right	almirante_1982.jpg	rodrigues_182.jpg
18	4	Left	rodrigues_622.jpg	almirante_1822.jpg
18	4	NotKnown	almirante_1482.jpg	floriano_7162.jpg
18	4	Left	almirante_1922.jpg	rodrigues_1422.jpg
18	4	Right	almirante_542.jpg	rodrigues_582.jpg
18	4	Left	rodrigues_382.jpg	rodrigues_762.jpg
20	1	Right	floriano_3722.jpg	almirante_622.jpg
20	1	Left	almirante_1502.jpg	floriano_3922.jpg
19	1	Right	almirante_1982.jpg	rodrigues_182.jpg
19	1	Left	rodrigues_622.jpg	almirante_1822.jpg
20	1	Left	rodrigues_282.jpg	floriano_3702.jpg
20	1	Left	floriano_7122.jpg	floriano_4442.jpg
19	1	Left	almirante_1482.jpg	floriano_7162.jpg
20	1	Left	floriano_8602.jpg	rodrigues_1322.jpg
19	1	Left	almirante_1922.jpg	rodrigues_1422.jpg
20	1	NotKnown	floriano_7102.jpg	floriano_7122.jpg
19	1	Right	almirante_542.jpg	rodrigues_582.jpg
18	1	Left	rodrigues_402.jpg	almirante_2202.jpg
19	1	Right	rodrigues_382.jpg	rodrigues_762.jpg
18	1	NotKnown	floriano_7742.jpg	floriano_4282.jpg
18	1	NotKnown	floriano_8482.jpg	almirante_342.jpg
19	1	Left	rodrigues_402.jpg	almirante_2202.jpg
18	1	Right	almirante_1062.jpg	rodrigues_1862.jpg
18	1	Right	almirante_1042.jpg	rodrigues_1902.jpg
18	1	Right	floriano_42.jpg	almirante_1842.jpg
19	1	Left	floriano_7742.jpg	floriano_4282.jpg
18	1	Left	rodrigues_122.jpg	almirante_1082.jpg
18	1	Right	floriano_4362.jpg	almirante_442.jpg
19	1	Left	floriano_8482.jpg	almirante_342.jpg
18	1	Right	rodrigues_1502.jpg	rodrigues_102.jpg
19	1	Left	almirante_1062.jpg	rodrigues_1862.jpg
18	1	Left	almirante_1722.jpg	almirante_962.jpg
19	1	Left	almirante_1042.jpg	rodrigues_1902.jpg
18	1	Right	almirante_1742.jpg	almirante_902.jpg
19	1	Right	floriano_42.jpg	almirante_1842.jpg
19	1	Left	rodrigues_122.jpg	almirante_1082.jpg
19	1	Right	floriano_4362.jpg	almirante_442.jpg
19	1	Right	rodrigues_1502.jpg	rodrigues_102.jpg
19	1	Left	almirante_1722.jpg	almirante_962.jpg
19	1	Left	almirante_1742.jpg	almirante_902.jpg
19	1	Right	almirante_902.jpg	rodrigues_742.jpg
19	1	Left	rodrigues_582.jpg	almirante_622.jpg
19	1	Left	rodrigues_122.jpg	rodrigues_222.jpg
19	1	Left	rodrigues_1762.jpg	floriano_5282.jpg
19	1	Right	rodrigues_1922.jpg	rodrigues_222.jpg
19	1	Left	floriano_5482.jpg	floriano_7262.jpg
19	1	Right	floriano_4222.jpg	almirante_42.jpg
19	1	Left	almirante_1762.jpg	floriano_4502.jpg
20	1	Left	almirante_1762.jpg	floriano_4082.jpg
20	1	Right	almirante_542.jpg	rodrigues_582.jpg
20	1	Left	almirante_1982.jpg	rodrigues_182.jpg
20	1	Left	rodrigues_382.jpg	rodrigues_762.jpg
20	1	NotKnown	rodrigues_622.jpg	almirante_1822.jpg
20	1	Left	almirante_1482.jpg	floriano_7162.jpg
20	1	Left	almirante_1922.jpg	rodrigues_1422.jpg
19	1	Left	rodrigues_202.jpg	almirante_902.jpg
19	1	Right	floriano_6442.jpg	almirante_1182.jpg
19	1	Left	floriano_1742.jpg	rodrigues_2.jpg
19	1	Right	floriano_6702.jpg	rodrigues_182.jpg
19	1	Left	floriano_122.jpg	almirante_2142.jpg
19	1	Left	almirante_2022.jpg	floriano_7662.jpg
19	1	Right	floriano_1102.jpg	floriano_962.jpg
19	1	Right	floriano_3882.jpg	rodrigues_1582.jpg
19	1	Left	rodrigues_922.jpg	rodrigues_1782.jpg
19	4	Right	almirante_1602.jpg	almirante_1142.jpg
19	4	Right	floriano_4522.jpg	floriano_3982.jpg
19	4	Left	rodrigues_342.jpg	floriano_5842.jpg
19	4	Right	floriano_7202.jpg	rodrigues_482.jpg
19	4	Left	floriano_2322.jpg	floriano_3942.jpg
19	4	Left	floriano_8602.jpg	floriano_6402.jpg
19	4	Right	almirante_62.jpg	floriano_962.jpg
19	4	Right	rodrigues_1862.jpg	rodrigues_1742.jpg
19	4	Right	almirante_142.jpg	rodrigues_1882.jpg
19	4	Left	rodrigues_1202.jpg	rodrigues_1842.jpg
19	4	Left	floriano_1722.jpg	almirante_2022.jpg
1	1	Right	floriano_8602.jpg	rodrigues_1322.jpg
1	1	NotKnown	floriano_7102.jpg	floriano_7122.jpg
1	1	Left	almirante_1982.jpg	rodrigues_182.jpg
17	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
1	2	Left	rodrigues_622.jpg	almirante_1822.jpg
0	2	Right	rodrigues_1322.jpg	almirante_1942.jpg
4	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
21	1	Right	rodrigues_1322.jpg	almirante_1942.jpg
21	1	Left	floriano_7842.jpg	almirante_1282.jpg
21	1	Right	almirante_462.jpg	rodrigues_1082.jpg
21	1	Left	floriano_1162.jpg	floriano_442.jpg
21	1	Left	floriano_2922.jpg	almirante_242.jpg
21	1	Left	almirante_1502.jpg	floriano_3922.jpg
21	1	Left	floriano_8602.jpg	rodrigues_1322.jpg
21	1	Left	almirante_1982.jpg	rodrigues_182.jpg
21	1	Right	almirante_1922.jpg	rodrigues_1422.jpg
21	1	Right	floriano_42.jpg	almirante_1842.jpg
21	1	Right	rodrigues_1502.jpg	rodrigues_102.jpg
21	1	Right	almirante_902.jpg	rodrigues_742.jpg
21	1	Left	rodrigues_1762.jpg	floriano_5282.jpg
21	1	NotKnown	floriano_4222.jpg	almirante_42.jpg
21	1	Right	floriano_6442.jpg	almirante_1182.jpg
21	1	Right	rodrigues_1742.jpg	rodrigues_1322.jpg
21	1	Left	rodrigues_282.jpg	floriano_3702.jpg
21	1	Left	floriano_8482.jpg	almirante_342.jpg
21	1	Left	rodrigues_1702.jpg	floriano_6202.jpg
21	1	Left	floriano_7122.jpg	floriano_4442.jpg
21	1	NotKnown	floriano_7102.jpg	floriano_7122.jpg
21	1	Left	rodrigues_622.jpg	almirante_1822.jpg
21	1	Right	almirante_542.jpg	rodrigues_582.jpg
21	1	Right	almirante_1042.jpg	rodrigues_1902.jpg
21	1	Right	floriano_3722.jpg	almirante_622.jpg
21	1	Right	floriano_4362.jpg	almirante_442.jpg
21	1	Left	almirante_1742.jpg	almirante_902.jpg
21	1	Left	rodrigues_122.jpg	rodrigues_222.jpg
21	1	Left	floriano_5482.jpg	floriano_7262.jpg
21	1	Right	rodrigues_202.jpg	almirante_902.jpg
21	1	Right	floriano_6702.jpg	rodrigues_182.jpg
0	4	Right	floriano_7842.jpg	almirante_1282.jpg
21	1	Left	almirante_1762.jpg	floriano_4082.jpg
21	1	NotKnown	almirante_1482.jpg	floriano_7162.jpg
21	1	Right	rodrigues_382.jpg	rodrigues_762.jpg
21	1	Left	rodrigues_402.jpg	almirante_2202.jpg
21	1	Left	floriano_7742.jpg	floriano_4282.jpg
21	1	Right	almirante_1062.jpg	rodrigues_1862.jpg
21	1	Left	rodrigues_122.jpg	almirante_1082.jpg
21	1	NotKnown	almirante_1722.jpg	almirante_962.jpg
21	1	Left	rodrigues_582.jpg	almirante_622.jpg
21	1	Left	rodrigues_1922.jpg	rodrigues_222.jpg
21	1	Left	almirante_1762.jpg	floriano_4502.jpg
21	1	Left	floriano_1742.jpg	rodrigues_2.jpg
21	1	Left	floriano_122.jpg	almirante_2142.jpg
21	1	Right	almirante_2022.jpg	floriano_7662.jpg
21	1	NotKnown	floriano_1102.jpg	floriano_962.jpg
21	1	Right	floriano_3882.jpg	rodrigues_1582.jpg
21	1	NotKnown	rodrigues_922.jpg	rodrigues_1782.jpg
21	1	NotKnown	almirante_1602.jpg	almirante_1142.jpg
21	1	NotKnown	floriano_4522.jpg	floriano_3982.jpg
21	1	Left	rodrigues_342.jpg	floriano_5842.jpg
21	1	Right	floriano_7202.jpg	rodrigues_482.jpg
21	1	Left	floriano_2322.jpg	floriano_3942.jpg
21	1	Left	floriano_8602.jpg	floriano_6402.jpg
21	1	Right	almirante_62.jpg	floriano_962.jpg
21	1	NotKnown	rodrigues_1862.jpg	rodrigues_1742.jpg
21	1	Right	almirante_142.jpg	rodrigues_1882.jpg
21	1	NotKnown	rodrigues_1202.jpg	rodrigues_1842.jpg
21	1	Left	floriano_1722.jpg	almirante_2022.jpg
21	1	Left	rodrigues_822.jpg	floriano_1842.jpg
21	1	Left	rodrigues_1642.jpg	floriano_4582.jpg
21	1	NotKnown	almirante_1382.jpg	almirante_442.jpg
21	1	Left	rodrigues_1222.jpg	almirante_2062.jpg
21	1	Right	almirante_202.jpg	almirante_222.jpg
21	1	Right	floriano_1082.jpg	rodrigues_1102.jpg
21	1	Right	almirante_2022.jpg	floriano_4582.jpg
21	1	Left	floriano_1082.jpg	floriano_7062.jpg
21	1	Right	floriano_3762.jpg	rodrigues_322.jpg
21	1	Left	rodrigues_1002.jpg	almirante_282.jpg
21	1	Right	floriano_2102.jpg	rodrigues_962.jpg
21	1	Right	floriano_3902.jpg	almirante_1082.jpg
21	1	Right	almirante_242.jpg	almirante_1022.jpg
21	1	NotKnown	almirante_1262.jpg	almirante_482.jpg
21	1	Left	almirante_2122.jpg	almirante_82.jpg
21	1	Right	floriano_5882.jpg	rodrigues_102.jpg
21	1	Right	floriano_5722.jpg	rodrigues_142.jpg
21	1	Left	rodrigues_182.jpg	rodrigues_22.jpg
21	1	Left	almirante_1722.jpg	almirante_182.jpg
21	1	Right	floriano_3922.jpg	almirante_422.jpg
21	1	Left	rodrigues_1742.jpg	floriano_1822.jpg
21	1	Right	almirante_142.jpg	floriano_6922.jpg
21	1	Left	rodrigues_862.jpg	almirante_1922.jpg
21	1	NotKnown	rodrigues_1442.jpg	rodrigues_1662.jpg
21	1	Right	almirante_2242.jpg	rodrigues_462.jpg
21	1	Left	floriano_4622.jpg	almirante_1702.jpg
21	1	NotKnown	almirante_1522.jpg	almirante_1562.jpg
21	1	Right	almirante_362.jpg	floriano_3382.jpg
21	1	Right	floriano_1582.jpg	floriano_2702.jpg
21	1	Left	rodrigues_342.jpg	almirante_242.jpg
21	1	Right	floriano_4222.jpg	floriano_7002.jpg
21	1	Left	floriano_2202.jpg	floriano_2342.jpg
21	1	Right	rodrigues_1382.jpg	rodrigues_42.jpg
21	1	Right	floriano_4602.jpg	rodrigues_1882.jpg
21	1	Right	almirante_1242.jpg	rodrigues_162.jpg
21	1	Left	rodrigues_362.jpg	almirante_362.jpg
21	1	Right	almirante_762.jpg	rodrigues_902.jpg
21	1	Left	floriano_8902.jpg	almirante_1702.jpg
21	1	Left	floriano_8022.jpg	almirante_942.jpg
21	1	NotKnown	floriano_2722.jpg	floriano_2562.jpg
21	1	Right	almirante_1902.jpg	rodrigues_1362.jpg
21	1	Right	floriano_5822.jpg	rodrigues_102.jpg
21	1	Right	almirante_1882.jpg	rodrigues_522.jpg
21	1	NotKnown	almirante_602.jpg	almirante_542.jpg
21	1	Left	floriano_7662.jpg	almirante_362.jpg
21	1	Left	rodrigues_922.jpg	almirante_2042.jpg
21	1	Left	almirante_1882.jpg	almirante_1242.jpg
21	1	Right	floriano_1062.jpg	rodrigues_1702.jpg
21	1	Right	floriano_5322.jpg	rodrigues_1402.jpg
21	1	Right	almirante_922.jpg	rodrigues_202.jpg
21	1	Right	almirante_1522.jpg	almirante_422.jpg
21	1	Left	rodrigues_682.jpg	almirante_602.jpg
21	1	Right	almirante_662.jpg	floriano_8482.jpg
21	1	Left	rodrigues_282.jpg	almirante_682.jpg
21	1	Right	almirante_1142.jpg	floriano_5162.jpg
21	1	Right	almirante_1102.jpg	almirante_1802.jpg
21	1	Right	floriano_7102.jpg	rodrigues_682.jpg
21	1	Left	rodrigues_442.jpg	almirante_2102.jpg
21	1	Left	rodrigues_82.jpg	rodrigues_442.jpg
21	1	Left	rodrigues_522.jpg	rodrigues_1762.jpg
21	1	Right	almirante_2022.jpg	floriano_5402.jpg
21	1	Left	floriano_1262.jpg	floriano_202.jpg
21	1	Left	floriano_3202.jpg	rodrigues_442.jpg
21	1	Left	rodrigues_1882.jpg	almirante_682.jpg
21	1	Left	rodrigues_562.jpg	almirante_1362.jpg
21	1	Right	floriano_6882.jpg	rodrigues_162.jpg
21	1	Left	rodrigues_1602.jpg	almirante_1502.jpg
21	1	NotKnown	almirante_402.jpg	almirante_462.jpg
21	1	Left	floriano_502.jpg	floriano_2342.jpg
21	1	Left	rodrigues_82.jpg	almirante_1402.jpg
21	1	Right	almirante_1662.jpg	floriano_1102.jpg
21	1	Right	almirante_1162.jpg	floriano_7642.jpg
21	1	Left	rodrigues_742.jpg	rodrigues_1422.jpg
21	1	Right	almirante_642.jpg	rodrigues_502.jpg
21	1	Left	rodrigues_122.jpg	almirante_1962.jpg
21	1	Left	rodrigues_362.jpg	floriano_6142.jpg
21	1	Right	floriano_6822.jpg	rodrigues_282.jpg
21	1	Right	almirante_162.jpg	rodrigues_1782.jpg
21	1	Left	rodrigues_682.jpg	almirante_2102.jpg
21	1	Left	floriano_422.jpg	rodrigues_402.jpg
21	1	Left	rodrigues_1142.jpg	almirante_542.jpg
21	1	Right	floriano_6102.jpg	almirante_2162.jpg
21	1	NotKnown	almirante_2182.jpg	almirante_2102.jpg
21	1	Left	floriano_1122.jpg	almirante_1622.jpg
21	1	Right	almirante_482.jpg	floriano_2922.jpg
21	1	NotKnown	almirante_662.jpg	almirante_2042.jpg
21	1	NotKnown	almirante_262.jpg	almirante_382.jpg
21	1	Left	almirante_2002.jpg	rodrigues_722.jpg
21	1	Right	floriano_2642.jpg	rodrigues_1122.jpg
21	1	Right	floriano_5062.jpg	rodrigues_802.jpg
21	1	Right	almirante_882.jpg	floriano_3162.jpg
21	1	Left	rodrigues_1742.jpg	almirante_502.jpg
21	1	Right	floriano_2102.jpg	floriano_2282.jpg
21	1	Right	almirante_1002.jpg	floriano_2782.jpg
21	1	Right	floriano_2622.jpg	floriano_8282.jpg
21	1	Left	rodrigues_362.jpg	floriano_2562.jpg
21	1	Right	almirante_1402.jpg	floriano_2062.jpg
21	1	Right	floriano_6882.jpg	rodrigues_22.jpg
21	1	Right	almirante_1602.jpg	rodrigues_1022.jpg
21	1	Left	floriano_8022.jpg	floriano_4042.jpg
21	1	NotKnown	almirante_1182.jpg	almirante_842.jpg
21	1	Left	rodrigues_262.jpg	almirante_682.jpg
21	1	Right	rodrigues_522.jpg	floriano_482.jpg
21	1	Right	almirante_1442.jpg	rodrigues_162.jpg
21	1	Right	floriano_5122.jpg	floriano_1902.jpg
21	1	NotKnown	almirante_2062.jpg	floriano_2782.jpg
21	1	NotKnown	almirante_942.jpg	almirante_462.jpg
21	1	Left	floriano_8642.jpg	floriano_6822.jpg
21	1	Right	floriano_6202.jpg	almirante_922.jpg
21	1	Right	floriano_1522.jpg	floriano_942.jpg
6	1	NotKnown	rodrigues_1322.jpg	almirante_1942.jpg
21	1	Left	floriano_542.jpg	floriano_2642.jpg
6	1	NotKnown	floriano_7842.jpg	almirante_1282.jpg
21	1	Left	rodrigues_622.jpg	almirante_542.jpg
21	1	Right	almirante_462.jpg	floriano_2842.jpg
21	1	Right	floriano_7902.jpg	rodrigues_142.jpg
21	1	Right	almirante_1362.jpg	rodrigues_1202.jpg
21	1	Left	rodrigues_862.jpg	floriano_7522.jpg
21	1	Left	rodrigues_202.jpg	almirante_242.jpg
21	1	Right	almirante_1002.jpg	rodrigues_1222.jpg
21	1	Right	almirante_702.jpg	rodrigues_142.jpg
21	1	Right	floriano_2462.jpg	rodrigues_162.jpg
21	1	Right	almirante_682.jpg	floriano_8002.jpg
21	1	Right	floriano_7222.jpg	rodrigues_362.jpg
21	1	Right	almirante_1382.jpg	floriano_1062.jpg
21	1	NotKnown	almirante_282.jpg	almirante_122.jpg
21	1	NotKnown	almirante_1342.jpg	almirante_1882.jpg
21	1	Right	floriano_2922.jpg	floriano_1222.jpg
21	1	NotKnown	almirante_302.jpg	almirante_1142.jpg
21	1	Right	almirante_242.jpg	floriano_7102.jpg
21	1	Right	almirante_442.jpg	almirante_1982.jpg
21	1	Right	almirante_42.jpg	almirante_1942.jpg
21	1	Right	almirante_82.jpg	floriano_1482.jpg
21	1	Right	rodrigues_1802.jpg	rodrigues_1082.jpg
21	1	Right	almirante_802.jpg	rodrigues_502.jpg
21	1	Right	floriano_1922.jpg	floriano_502.jpg
21	1	Right	floriano_4962.jpg	rodrigues_822.jpg
21	1	Left	floriano_4802.jpg	almirante_1382.jpg
21	1	NotKnown	almirante_322.jpg	almirante_502.jpg
21	1	Left	almirante_822.jpg	almirante_262.jpg
21	1	Right	floriano_4322.jpg	rodrigues_522.jpg
21	1	Left	rodrigues_962.jpg	almirante_1922.jpg
